gene	FDR	fold	add_variable	foldodwrot
SCO4747	0,00545879	0,514150943	M145vsMGM12	1,94495413
SCO5292	0,005892091	0,561320755	M145vsMGM12	1,781512604
SCO7041	0,260663789	0,938679245	M145vsMGM12	1,065326633
SCO6269	0,283813515	1,099056604	M145vsMGM12	0,909871244
SCO1423	0,536650515	1,117924528	M145vsMGM12	0,894514768
SCO4690	0,881329744	1,127358491	M145vsMGM12	0,887029288
SCO7475	0,270688909	1,183962264	M145vsMGM12	0,844621514
SCO3859	1	1,311320755	M145vsMGM12	0,762589928
predicted RNA	0,992485543	1,485849057	M145vsMGM12	0,673015873
SCO0038	0,895992419	1,028169014	M145vsMGM12	0,97260274
predicted RNA	0,052847709	0,598130841	M145vsMGM12	1,671875
SCO5354	0,162821288	1,004672897	M145vsMGM12	0,995348837
SCO1785	0,873177439	1,41588785	M145vsMGM12	0,706270627
SCO5843	1	1,425233645	M145vsMGM12	0,701639344
SCO3137	1	2,504672897	M145vsMGM12	0,399253731
SCO4005	0,045728183	0,68372093	M145vsMGM12	1,462585035
SCO5859	0,25731361	1,195348837	M145vsMGM12	0,836575876
SCO0489	1	1,353488372	M145vsMGM12	0,738831615
SCO2630	1	1,437209302	M145vsMGM12	0,69579288
SCO5679	1	2,381395349	M145vsMGM12	0,419921875
predicted RNA	0,480949909	0,365740741	M145vsMGM12	2,734177213
SCO5608	0,078223172	0,842592593	M145vsMGM12	1,186813186
SCO5836	0,028913848	0,953703704	M145vsMGM12	1,048543689
predicted RNA	0,556948563	1,092592593	M145vsMGM12	0,915254237
SCO4326	0,262444294	0,907834101	M145vsMGM12	1,101522843
SCO5735	0,09401264	0,926267281	M145vsMGM12	1,07960199
predicted RNA	0,339149674	0,963133641	M145vsMGM12	1,038277511
predicted RNA	1	1,133640553	M145vsMGM12	0,882113821
predicted RNA	1	1,290322581	M145vsMGM12	0,775
SCO4957	0,351053589	1,405529954	M145vsMGM12	0,71147541
SCO1366	0,049128128	0,752293578	M145vsMGM12	1,329268293
SCO7730	0,324062047	0,95412844	M145vsMGM12	1,048076923
SCO6478	0,011352044	0,547945205	M145vsMGM12	1,825000002
SCO5476	0,257969169	0,96803653	M145vsMGM12	1,033018868
SCO6501	0,749019031	1,109589041	M145vsMGM12	0,901234568
SCO4543	0,72238066	1,200913242	M145vsMGM12	0,83269962
SCO2837	0,251038538	1,502283105	M145vsMGM12	0,665653495
predicted RNA	0,085781586	0,236363636	M145vsMGM12	4,230769237
SCO0220	0,055561374	0,7	M145vsMGM12	1,428571429
SCO5504	0,785409546	1,163636364	M145vsMGM12	0,859375
SCO5586	0,15304592	1,263636364	M145vsMGM12	0,791366906
SCO4912	0,764076745	1,313636364	M145vsMGM12	0,761245675
SCO3401	4,12E-04	0,466063348	M145vsMGM12	2,14563107
predicted RNA	0,004022062	0,466063348	M145vsMGM12	2,14563107
SCO0744	0,042394965	0,628959276	M145vsMGM12	1,589928058
SCO5245	0,071216746	0,63800905	M145vsMGM12	1,567375886
SCO4473	0,017706236	0,687782805	M145vsMGM12	1,453947369
SCO1026	0,055936515	0,800904977	M145vsMGM12	1,248587571
SCO5568	0,226617877	0,959276018	M145vsMGM12	1,04245283
SCO2843	0,763540664	1,131221719	M145vsMGM12	0,884
SCO0498	0,190537507	1,244343891	M145vsMGM12	0,803636364
SCO2005	0,026352692	0,657657658	M145vsMGM12	1,520547944
SCO3061	0,062002425	0,77027027	M145vsMGM12	1,298245614
SCO3301	0,437628075	1,004504505	M145vsMGM12	0,995515695
SCO2904	1	1,536036036	M145vsMGM12	0,651026393
predicted RNA	0,005328538	0,282511211	M145vsMGM12	3,539682537
SCO7173	7,74E-04	0,677130045	M145vsMGM12	1,476821192
SCO4546	0,026639677	0,69955157	M145vsMGM12	1,429487178
SCO5242	0,153610904	0,869955157	M145vsMGM12	1,149484536
SCO4354	0,103580859	0,892376682	M145vsMGM12	1,120603015
SCO4048	1	1,210762332	M145vsMGM12	0,825925926
SCO1515	0,310960635	1,361607143	M145vsMGM12	0,734426229
SCO1808	0,06762135	0,653333333	M145vsMGM12	1,530612246
predicted RNA	0,94170941	1,093333333	M145vsMGM12	0,914634147
SCO1514	0,443529432	1,137777778	M145vsMGM12	0,87890625
SCO6358	3,15E-08	0,278761062	M145vsMGM12	3,587301587
SCO4906	0,056161965	0,876106195	M145vsMGM12	1,141414141
SCO2866	0,345817585	0,902654867	M145vsMGM12	1,107843138
SCO3794	0,556590134	1,039823009	M145vsMGM12	0,961702128
SCO3127	0,178626373	1,362831858	M145vsMGM12	0,733766234
SCO3968	1	1,783185841	M145vsMGM12	0,560794045
SCO2968	0,041523106	0,726872247	M145vsMGM12	1,375757575
SCO6028	0,128205603	0,77092511	M145vsMGM12	1,297142857
SCO2671	0,570881347	1,154185022	M145vsMGM12	0,866412214
SCO7468	0,030986073	0,587719298	M145vsMGM12	1,701492538
predicted RNA	1	1,135964912	M145vsMGM12	0,880308881
SCO6754	0,297419703	1,25	M145vsMGM12	0,8
SCO3893	0,077326917	1,052401747	M145vsMGM12	0,950207469
SCO5126	0,38688638	1,100436681	M145vsMGM12	0,908730159
SCO4324	1	1,310043668	M145vsMGM12	0,763333333
SCO4469	0,408741832	1,628820961	M145vsMGM12	0,613941019
SCO7446	9,17E-04	0,452173913	M145vsMGM12	2,211538462
SCO2122	0,273006723	0,917391304	M145vsMGM12	1,090047394
predicted RNA	1	1,62173913	M145vsMGM12	0,616621984
SCO6516	0,151149755	0,83982684	M145vsMGM12	1,190721649
SCO1806	0,014924259	0,904761905	M145vsMGM12	1,105263158
SCO3849	0,354580152	0,956709957	M145vsMGM12	1,045248868
SCO3261	0,153667316	1,090909091	M145vsMGM12	0,916666667
SCO1768	0,216958748	1,134199134	M145vsMGM12	0,881679389
SCO1776	0,146566869	1,268398268	M145vsMGM12	0,788395905
predicted RNA	1	1,761904762	M145vsMGM12	0,567567568
SCO5248	1,81E-07	0,327586207	M145vsMGM12	3,052631578
SCO6657	0,024482378	0,637931034	M145vsMGM12	1,567567569
predicted RNA	1	1,176724138	M145vsMGM12	0,84981685
predicted RNA	0,103702033	0,64806867	M145vsMGM12	1,543046356
SCO1237	0,109833605	0,725321888	M145vsMGM12	1,378698226
predicted RNA	0,529736628	0,987124464	M145vsMGM12	1,013043478
SCO1464	0,727432288	1,098712446	M145vsMGM12	0,91015625
predicted RNA	0,437606064	0,376068376	M145vsMGM12	2,65909091
SCO4042	0,081401493	0,833333333	M145vsMGM12	1,2
SCO3578	0,0957228	0,987179487	M145vsMGM12	1,012987013
predicted RNA	1	0,778723404	M145vsMGM12	1,284153006
SCO5659	0,137236899	0,889361702	M145vsMGM12	1,124401914
SCO5711	0,256764349	0,987234043	M145vsMGM12	1,012931034
SCO6758	0,573415541	1,055319149	M145vsMGM12	0,947580645
SCO3846	0,181379595	1,310638298	M145vsMGM12	0,762987013
SCO6452	0,449329422	1,510638298	M145vsMGM12	0,661971831
SCO6312	0,015804893	0,661016949	M145vsMGM12	1,512820513
SCO6500	0,217117899	0,944915254	M145vsMGM12	1,058295964
SCO5243	0,192744994	0,961864407	M145vsMGM12	1,039647577
SCO5124	0,749019031	1,063559322	M145vsMGM12	0,940239044
SCO0506	0,472686691	1,093220339	M145vsMGM12	0,914728682
SCO6264	0,804740166	1,25	M145vsMGM12	0,8
SCO2059	0,05304227	0,810126582	M145vsMGM12	1,234375
SCO6823	0,335650191	1,046413502	M145vsMGM12	0,955645161
SCO5822	0,245078952	1,476793249	M145vsMGM12	0,677142857
predicted RNA	0,202024751	2,843881857	M145vsMGM12	0,351632047
predicted RNA	0,462782492	0,655462185	M145vsMGM12	1,525641025
SCO1210	0,354832583	1,004201681	M145vsMGM12	0,995815899
SCO5114	0,540133638	1,592436975	M145vsMGM12	0,627968338
SCO2138	0,017918635	0,514644351	M145vsMGM12	1,943089433
predicted RNA	0,673368094	0,732217573	M145vsMGM12	1,365714286
SCO5480	0,075838585	0,953974895	M145vsMGM12	1,048245614
SCO3799	0,288413445	1,025104603	M145vsMGM12	0,975510204
SCO3610	0,264604757	1,523012552	M145vsMGM12	0,656593407
SCO5546	1	1,589958159	M145vsMGM12	0,628947368
SCO4336	0,054322921	0,7125	M145vsMGM12	1,403508772
SCO4260	0,798315397	1,120833333	M145vsMGM12	0,892193309
SCO5728	0,887181892	1,154166667	M145vsMGM12	0,866425993
SCO1401	0,009811901	0,56846473	M145vsMGM12	1,759124088
SCO3829	0,072207814	0,933609959	M145vsMGM12	1,071111111
SCO7398	0,211520387	1,43153527	M145vsMGM12	0,698550724
SCO0885	0,026421051	0,628099174	M145vsMGM12	1,592105262
SCO3341	0,686127852	2,458677686	M145vsMGM12	0,406722689
SCO1254	0,096386754	1,032921811	M145vsMGM12	0,96812749
SCO3580	0,055287908	1,098765432	M145vsMGM12	0,91011236
SCO4903	1	1,312757202	M145vsMGM12	0,761755486
SCO2865	0,240531798	0,893442623	M145vsMGM12	1,119266055
SCO6451	0,727504465	1,901639344	M145vsMGM12	0,525862069
SCO4813	0,16350553	0,930612245	M145vsMGM12	1,074561403
SCO3852	1	1,497959184	M145vsMGM12	0,667574932
SCO4472	1	1,751020408	M145vsMGM12	0,571095571
SCO6766	0,163321821	0,81300813	M145vsMGM12	1,23
predicted RNA	0,651718101	1,178861789	M145vsMGM12	0,848275862
SCO2635	0,127185143	1,280487805	M145vsMGM12	0,780952381
SCO4173	1	1,487804878	M145vsMGM12	0,672131148
predicted RNA	0,007153135	0,368421053	M145vsMGM12	2,714285712
predicted RNA	0,261878603	0,64516129	M145vsMGM12	1,550000001
predicted RNA	0,364826696	0,822580645	M145vsMGM12	1,215686275
SCO3286	0,028073035	0,935483871	M145vsMGM12	1,068965517
SCO6502	0,382238507	0,967741935	M145vsMGM12	1,033333334
SCO5479	0,251991407	1,322580645	M145vsMGM12	0,756097561
SCO5478	0,309706273	1,346774194	M145vsMGM12	0,74251497
SCO7467	1,59E-05	0,477911647	M145vsMGM12	2,092436973
SCO4402	0,040675154	0,706827309	M145vsMGM12	1,414772728
SCO1022	0,165142558	0,823293173	M145vsMGM12	1,214634146
SCO3119	0,07412071	0,851405622	M145vsMGM12	1,174528303
SCO4679	0,318811843	2,62248996	M145vsMGM12	0,381316998
SCO2776	1,13E-09	0,36	M145vsMGM12	2,777777778
SCO6515	0,001270291	0,504	M145vsMGM12	1,984126984
SCO2509	0,173719933	0,824	M145vsMGM12	1,213592233
SCO2050	0,025510329	0,74501992	M145vsMGM12	1,34224599
SCO3419	2,07E-13	0,253968254	M145vsMGM12	3,9375
SCO5172	0,108721797	0,726190476	M145vsMGM12	1,377049181
SCO7324	0,270432609	1,05952381	M145vsMGM12	0,943820224
SCO6225	0,328383827	1,543650794	M145vsMGM12	0,64781491
SCO4036	0,324062047	0,95256917	M145vsMGM12	1,049792531
SCO2462	0,35072603	1,62055336	M145vsMGM12	0,617073171
SCO3342	0,029927753	4,122529644	M145vsMGM12	0,242569511
SCO4033	0,102733797	0,732283465	M145vsMGM12	1,365591397
SCO4181	0,356519564	1,42519685	M145vsMGM12	0,701657459
SCO2774	0,055656816	0,631372549	M145vsMGM12	1,583850932
SCO4137	0,130466666	0,91372549	M145vsMGM12	1,094420601
predicted RNA	1	1,278431373	M145vsMGM12	0,782208589
SCO7465	0,86919762	1,321568627	M145vsMGM12	0,756676558
predicted RNA	0,335857839	2,431372549	M145vsMGM12	0,411290323
SCO2147	0,161750125	0,953125	M145vsMGM12	1,049180328
SCO1116	0,263151017	1,17578125	M145vsMGM12	0,850498339
SCO5751	0,8534656	1,78515625	M145vsMGM12	0,560175055
SCO3012	0,014342963	0,859922179	M145vsMGM12	1,162895928
SCO3851	0,480356871	1,015564202	M145vsMGM12	0,98467433
SCO1494	0,191941568	1,155642023	M145vsMGM12	0,865319866
predicted RNA	0,212711184	0,286821705	M145vsMGM12	3,486486492
predicted RNA	1	1,174418605	M145vsMGM12	0,851485148
predicted RNA	1	1,810077519	M145vsMGM12	0,552462527
SCO2785	1	2,286821705	M145vsMGM12	0,437288136
SCO2080	0,00965369	0,664092664	M145vsMGM12	1,505813954
SCO5729	0,005189629	0,77992278	M145vsMGM12	1,282178218
SCO0223	0,39840109	0,826254826	M145vsMGM12	1,210280374
SCO3901	0,009938292	0,864864865	M145vsMGM12	1,15625
SCO6960	0,122322257	0,895752896	M145vsMGM12	1,11637931
predicted RNA	0,799347454	0,926640927	M145vsMGM12	1,079166666
SCO1315	0,024452479	0,680769231	M145vsMGM12	1,468926553
SCO1462	0,144921178	0,826923077	M145vsMGM12	1,209302325
SCO3802	0,296988163	0,915384615	M145vsMGM12	1,092436975
SCO3903	0,20147954	1,142307692	M145vsMGM12	0,875420876
SCO4633	1	1,384615385	M145vsMGM12	0,722222222
SCO5783	0,024452479	0,659003831	M145vsMGM12	1,517441861
SCO2266	0,273646293	1,053639847	M145vsMGM12	0,949090909
SCO4470	0,894944794	1,291187739	M145vsMGM12	0,774480712
SCO5375	0,093207662	0,816793893	M145vsMGM12	1,224299066
predicted RNA	0,513795339	0,893129771	M145vsMGM12	1,11965812
predicted RNA	1	1,20610687	M145vsMGM12	0,829113924
SCO1849	0,341095416	1,70610687	M145vsMGM12	0,586129754
SCO1595	0,871042228	1,992366412	M145vsMGM12	0,501915709
SCO1870	0,077002571	0,851711027	M145vsMGM12	1,174107142
predicted RNA	1	1,057034221	M145vsMGM12	0,946043165
SCO6013	0,108818503	1,254752852	M145vsMGM12	0,796969697
predicted RNA	0,182922517	0,833333333	M145vsMGM12	1,2
SCO6767	0,111335004	0,935606061	M145vsMGM12	1,06882591
SCO4076	0,481971481	1,071969697	M145vsMGM12	0,932862191
SCO6755	0,766617032	1,178030303	M145vsMGM12	0,848874598
SCO3847	0,129499307	1,21969697	M145vsMGM12	0,819875776
SCO7318	1,35E-04	0,562264151	M145vsMGM12	1,77852349
SCO4987	0,032491397	0,630188679	M145vsMGM12	1,586826348
SCO2262	0,393004284	0,98490566	M145vsMGM12	1,015325671
SCO5793	0,267263414	1,098113208	M145vsMGM12	0,910652921
predicted RNA	1	1,203773585	M145vsMGM12	0,830721003
SCO0740	1	1,366037736	M145vsMGM12	0,732044199
SCO5491	0,697106383	1,116541353	M145vsMGM12	0,895622896
predicted RNA	1	1,116104869	M145vsMGM12	0,895973154
SCO1335	0,517305554	1,161048689	M145vsMGM12	0,861290323
SCO1546	0,338055427	1,209737828	M145vsMGM12	0,826625387
SCO3116	0,257895921	1,31835206	M145vsMGM12	0,758522727
predicted RNA	1	1,382022472	M145vsMGM12	0,723577236
SCO2387	0,412252337	1,554307116	M145vsMGM12	0,643373494
SCO3353	0,157916428	0,873134328	M145vsMGM12	1,145299146
predicted RNA	1	0,936567164	M145vsMGM12	1,067729084
SCO3817	0,259353132	1,451492537	M145vsMGM12	0,688946016
SCO0409	1	1,981343284	M145vsMGM12	0,504708098
SCO5545	0,221599078	0,776951673	M145vsMGM12	1,287081339
predicted RNA	0,243764858	0,817843866	M145vsMGM12	1,222727273
SCO1943	0,530530284	1,122222222	M145vsMGM12	0,891089109
SCO7466	1	1,359259259	M145vsMGM12	0,735694823
SCO5971	0,339991011	1,418518519	M145vsMGM12	0,704960835
SCO5357	0,337985457	1,551851852	M145vsMGM12	0,644391408
predicted RNA	0,422370312	0,749077491	M145vsMGM12	1,334975369
predicted RNA	0,125172395	0,800738007	M145vsMGM12	1,248847927
predicted RNA	0,691392864	0,874538745	M145vsMGM12	1,143459916
SCO3962	0,210393807	1,033210332	M145vsMGM12	0,967857143
predicted RNA	0,801457115	1,704797048	M145vsMGM12	0,586580087
predicted RNA	0,578757606	0,4375	M145vsMGM12	2,285714286
predicted RNA	0,337116191	0,621323529	M145vsMGM12	1,609467457
SCO4138	0,132986975	0,801470588	M145vsMGM12	1,247706422
SCO5267	0,508032346	0,955882353	M145vsMGM12	1,046153846
predicted RNA	1	1,183823529	M145vsMGM12	0,844720497
SCO3077	0,422199228	1,691176471	M145vsMGM12	0,591304348
SCO3196	0,102783512	1,244525547	M145vsMGM12	0,803519062
SCO7260	0,029627468	0,589090909	M145vsMGM12	1,697530864
SCO3158	0,133960771	0,850909091	M145vsMGM12	1,175213675
SCO2112	0,044659892	0,789855072	M145vsMGM12	1,266055047
SCO5187	0,188027421	0,822463768	M145vsMGM12	1,215859031
SCO3820	0,096386754	1,15942029	M145vsMGM12	0,8625
SCO1852	0,116706198	1,199275362	M145vsMGM12	0,833836858
predicted RNA	1	1,210144928	M145vsMGM12	0,826347305
SCO1853	0,667504974	1,369565217	M145vsMGM12	0,73015873
predicted RNA	0,388585484	0,628158845	M145vsMGM12	1,591954022
SCO1522	0,511493661	1,018050542	M145vsMGM12	0,982269503
predicted RNA	1	1,263537906	M145vsMGM12	0,791428572
SCO2094	0,233292709	1,306859206	M145vsMGM12	0,76519337
predicted RNA	1	1,346570397	M145vsMGM12	0,742627346
SCOt57	0,365436154	0,723021583	M145vsMGM12	1,383084577
SCO4131	0,110714326	0,773381295	M145vsMGM12	1,293023256
predicted RNA	1	1,107913669	M145vsMGM12	0,902597403
SCO1543	0,381652484	1,115107914	M145vsMGM12	0,896774193
SCO3378	0,871042228	1,118705036	M145vsMGM12	0,893890675
SCO3724	0,587742723	1,14028777	M145vsMGM12	0,876971609
SCO1235	0,887181892	1,286738351	M145vsMGM12	0,777158775
SCO1422	0,220244958	0,935714286	M145vsMGM12	1,06870229
SCO5813	0,884247135	1,253571429	M145vsMGM12	0,797720797
SCO6740	0,184655774	1,078291815	M145vsMGM12	0,927392739
SCO4814	0,07671652	1,099644128	M145vsMGM12	0,909385113
predicted RNA	1	1,170818505	M145vsMGM12	0,854103344
predicted RNA	1	1,284697509	M145vsMGM12	0,778393352
SCO6224	0,427041107	1,434163701	M145vsMGM12	0,697270471
predicted RNA	0,038062292	0,432624113	M145vsMGM12	2,311475412
SCO3905	0,055387386	0,673758865	M145vsMGM12	1,484210527
SCO2435	0,045584236	0,75177305	M145vsMGM12	1,330188679
SCO1114	0,183041113	0,854609929	M145vsMGM12	1,170124481
predicted RNA	0,48913084	0,932624113	M145vsMGM12	1,072243347
predicted RNA	1	1,024822695	M145vsMGM12	0,975778547
SCO1841	0,570881347	1,042553191	M145vsMGM12	0,959183674
SCO3823	0,196400939	1,159574468	M145vsMGM12	0,862385321
SCO1087	0,526688329	1,74822695	M145vsMGM12	0,572008114
SCO3840	0,01251904	0,64664311	M145vsMGM12	1,546448086
SCO5645	0,094221047	0,886925795	M145vsMGM12	1,12749004
predicted RNA	0,961934929	0,989399293	M145vsMGM12	1,010714286
SCO4366	0,161750125	1,169014085	M145vsMGM12	0,855421686
SCO3202	1	2,387323944	M145vsMGM12	0,418879056
SCO5622	0,027814341	0,715789474	M145vsMGM12	1,397058823
SCOt52	0,654683194	0,880701754	M145vsMGM12	1,135458168
SCO7473	0,529669073	1,607017544	M145vsMGM12	0,622270742
SCO3921	0,171950945	0,972027972	M145vsMGM12	1,028776978
SCO5365	0,076060843	1,01048951	M145vsMGM12	0,989619378
SCO3843	0,227160817	1,104895105	M145vsMGM12	0,905063291
SCO1818	0,065468131	0,919860627	M145vsMGM12	1,087121212
SCO3845	0,192489535	1,407665505	M145vsMGM12	0,71039604
SCO2780	0,672421455	1,875	M145vsMGM12	0,533333333
SCO2235	0,170996916	0,826989619	M145vsMGM12	1,209205021
predicted RNA	1	1,581314879	M145vsMGM12	0,63238512
predicted RNA	0,16351908	0,615120275	M145vsMGM12	1,625698324
SCO7646	0,063371257	0,678082192	M145vsMGM12	1,474747474
SCO7469	0,128205603	1,226027397	M145vsMGM12	0,815642458
SCO1426	1,32E-06	0,348122867	M145vsMGM12	2,872549019
SCO6499	0,09807811	0,819727891	M145vsMGM12	1,219917013
SCO4159	0,223327474	0,928571429	M145vsMGM12	1,076923076
SCO3886	0,243802179	1,129251701	M145vsMGM12	0,885542168
SCO5115	0,247987636	1,411564626	M145vsMGM12	0,708433735
SCO3607	0,062486042	1,040677966	M145vsMGM12	0,960912052
SCO3848	0,137440663	1,308474576	M145vsMGM12	0,764248705
SCO2243	1	1,484745763	M145vsMGM12	0,673515982
predicted RNA	0,433821441	0,712837838	M145vsMGM12	1,402843602
SCO1594	0,285738773	1,510135135	M145vsMGM12	0,662192394
predicted RNA	0,163321821	0,579124579	M145vsMGM12	1,726744186
SCO4235	0,005795203	0,77852349	M145vsMGM12	1,284482759
SCO6216	0,014573239	0,618729097	M145vsMGM12	1,616216216
SCO4594	0,150594373	1,15282392	M145vsMGM12	0,867435159
SCO4908	1	1,880398671	M145vsMGM12	0,53180212
SCO3815	0,226266482	1,463576159	M145vsMGM12	0,683257919
predicted RNA	0,851738126	0,834983498	M145vsMGM12	1,197628459
SCO3897	0,154727773	0,864686469	M145vsMGM12	1,156488549
SCO2193	0,24861524	1,141914191	M145vsMGM12	0,875722544
predicted RNA	1	1,191419142	M145vsMGM12	0,83933518
SCO5856	1	2,188118812	M145vsMGM12	0,457013575
SCO5283	0,009938292	0,652459016	M145vsMGM12	1,532663318
SCO6445	0,15581184	0,816393443	M145vsMGM12	1,224899598
SCO5650	0,003012572	0,611111111	M145vsMGM12	1,636363637
SCO4436	0,170706887	0,93485342	M145vsMGM12	1,069686411
SCO1632	0,202701037	1,263843648	M145vsMGM12	0,791237114
predicted RNA	4,06E-10	0,165584416	M145vsMGM12	6,039215671
predicted RNA	0,070254193	0,74025974	M145vsMGM12	1,350877193
SCO1502	0,23280498	0,974025974	M145vsMGM12	1,026666667
SCO5574	0,002611511	0,527508091	M145vsMGM12	1,89570552
SCO1811	0,074731222	0,569579288	M145vsMGM12	1,755681818
SCO1928	0,070254193	0,656957929	M145vsMGM12	1,522167487
SCO4917	0,420682706	1,563106796	M145vsMGM12	0,639751553
predicted RNA	0,114717891	0,65483871	M145vsMGM12	1,527093595
predicted RNA	0,025978469	0,202572347	M145vsMGM12	4,936507943
SCO1074	0,232197232	1,469453376	M145vsMGM12	0,680525164
predicted RNA	0,055561374	0,288461538	M145vsMGM12	3,466666672
SCO5220	0,150594373	1,096153846	M145vsMGM12	0,912280702
SCO0733	1	1,230769231	M145vsMGM12	0,8125
predicted RNA	1	1,333333333	M145vsMGM12	0,75
SCO3262	0,215821474	0,891373802	M145vsMGM12	1,121863799
SCO1213	0,278074914	1,134185304	M145vsMGM12	0,88169014
SCO3904	0,386059358	1,651757188	M145vsMGM12	0,605415861
SCO1904	0,001889428	0,563694268	M145vsMGM12	1,774011298
predicted RNA	0,338428628	0,898089172	M145vsMGM12	1,113475177
SCO2129	0,318439192	1,063694268	M145vsMGM12	0,94011976
SCO2298	0,001302009	0,556962025	M145vsMGM12	1,795454546
predicted RNA	0,696700062	0,876582278	M145vsMGM12	1,140794224
predicted RNA	0,051027372	0,801886792	M145vsMGM12	1,247058824
predicted RNA	0,960173615	1,110062893	M145vsMGM12	0,900849858
SCO6643	1	1,43081761	M145vsMGM12	0,698901099
SCO5787	0,15708879	1,344827586	M145vsMGM12	0,743589744
SCO5914	0,056775414	0,675	M145vsMGM12	1,481481481
SCO5537	0,020026378	0,69375	M145vsMGM12	1,441441441
SCO3929	0,060488369	1,034375	M145vsMGM12	0,966767372
SCO2049	0,018723069	0,644859813	M145vsMGM12	1,550724638
SCO3344	0,031437569	1,015576324	M145vsMGM12	0,984662577
SCO7464	0,408530709	1,118380062	M145vsMGM12	0,894150418
predicted RNA	1	1,3894081	M145vsMGM12	0,719730942
SCO1551	0,021187706	0,882352941	M145vsMGM12	1,133333334
SCO5555	0,499310558	1,055727554	M145vsMGM12	0,947214076
SCO5812	0,194529813	0,827160494	M145vsMGM12	1,208955224
SCO7400	0,307102956	1,475308642	M145vsMGM12	0,677824268
predicted RNA	0,86582033	0,670769231	M145vsMGM12	1,490825688
SCO1495	0,828817352	1,144615385	M145vsMGM12	0,873655914
SCO1798	0,310711959	1,396923077	M145vsMGM12	0,715859031
SCO1566	0,15708879	0,791411043	M145vsMGM12	1,263565891
SCO0820	0,091157306	0,806748466	M145vsMGM12	1,239543727
SCO1023	0,031967678	0,740061162	M145vsMGM12	1,35123967
SCO5777	0,16827447	0,850609756	M145vsMGM12	1,17562724
SCO4467	0,142792872	0,93597561	M145vsMGM12	1,068403909
SCO3402	2,01E-04	0,465045593	M145vsMGM12	2,150326796
SCO6751	0,059354315	0,656534954	M145vsMGM12	1,523148149
SCO5769	0,237153594	1,443768997	M145vsMGM12	0,692631579
SCO3807	0,16827447	0,896969697	M145vsMGM12	1,114864865
SCO2265	0,016950902	0,580060423	M145vsMGM12	1,723958333
SCO3960	0,151381755	0,96686747	M145vsMGM12	1,034267913
SCO3913	0,069975866	0,81981982	M145vsMGM12	1,21978022
SCO4026	0,767430488	1,114114114	M145vsMGM12	0,897574124
SCO0888	0,63886167	1,141141141	M145vsMGM12	0,87631579
SCO4933	0,264240501	1,195195195	M145vsMGM12	0,836683417
SCO3412	1,64E-12	0,236526946	M145vsMGM12	4,227848103
SCO3664	0,06762135	0,853293413	M145vsMGM12	1,171929825
SCO3542	0,093124278	1,116766467	M145vsMGM12	0,895442359
SCO5111	0,257684284	1,45508982	M145vsMGM12	0,687242799
SCO2887	1	1,48502994	M145vsMGM12	0,673387097
SCO3920	0,08917421	1,104477612	M145vsMGM12	0,905405405
SCO4333	0,048900142	0,663690476	M145vsMGM12	1,506726458
