"gene","add_variable","logFC","FDR","start","end","strand"
"vnz_29745","DbldCvsWT10h",-0.0332525070076616,0.90650876919598,6550052,6550648,"+"
"vnz_29745","DbldCcsWT14h",-0.346014473367,0.164339043314591,6550052,6550648,"+"
"vnz_26290","DbldCvsWT10h",-0.615004335549762,0.164417423893592,5742337,5743065,"-"
"vnz_26290","DbldCcsWT14h",-0.00107664648939417,0.998599011959351,5742337,5743065,"-"
"vnz_25620","DbldCvsWT10h",-0.0303582823435264,0.896397281327232,5598980,5600122,"-"
"vnz_25620","DbldCcsWT14h",-0.281525464189771,0.16447529907686,5598980,5600122,"-"
"vnz_21810","DbldCvsWT10h",-0.368061665862559,0.164987860197678,4753553,4754065,"+"
"vnz_21810","DbldCcsWT14h",-0.152510952176756,0.542601572617165,4753553,4754065,"+"
"vnz_35270","DbldCvsWT10h",-1.5022186031665,0.164987860197678,7855226,7856236,"+"
"vnz_35270","DbldCcsWT14h",0.687050736507548,0.397370836769354,7855226,7856236,"+"
"vnz_00435","DbldCvsWT10h",-1.47970847302153,0.165468274843045,96888,97691,"-"
"vnz_00435","DbldCcsWT14h",-0.485993031419218,0.520496731355445,96888,97691,"-"
"vnz_19335","DbldCvsWT10h",0.32806321648903,0.165525990057166,4259393,4260121,"-"
"vnz_19335","DbldCcsWT14h",0.275557218508715,0.216863188070106,4259393,4260121,"-"
"vnz_34285","DbldCvsWT10h",-0.535904630465305,0.28485166343793,7608065,7609714,"+"
"vnz_34285","DbldCcsWT14h",-0.531394143702141,0.165873081176271,7608065,7609714,"+"
"vnz_33280","DbldCvsWT10h",-0.33969462098785,0.166070174056149,7387763,7388215,"+"
"vnz_33280","DbldCcsWT14h",-0.213093075766341,0.388562838360274,7387763,7388215,"+"
"vnz_16755","DbldCvsWT10h",0.193746227963507,0.377833468033439,3719585,3720943,"-"
"vnz_16755","DbldCcsWT14h",-0.292582295170095,0.166083424607613,3719585,3720943,"-"
"vnz_18145","DbldCvsWT10h",-0.399743328339663,0.166452711992065,4011087,4011545,"-"
"vnz_18145","DbldCcsWT14h",0.347406030495802,0.207566361532774,4011087,4011545,"-"
"vnz_31005","DbldCvsWT10h",0.335239503139222,0.224847102110987,6855626,6856246,"+"
"vnz_31005","DbldCcsWT14h",0.369070244320341,0.166582308378739,6855626,6856246,"+"
"vnz_11480","DbldCvsWT10h",0.0671197003440024,0.84651860013661,2537728,2538999,"-"
"vnz_11480","DbldCcsWT14h",0.44781079011249,0.166698586993081,2537728,2538999,"-"
"vnz_27490","DbldCvsWT10h",-0.442521883414187,0.166762647152734,6041977,6042468,"-"
"vnz_27490","DbldCcsWT14h",-0.285068827830443,0.34850672517191,6041977,6042468,"-"
"vnz_08975","DbldCvsWT10h",-0.126749168774227,0.5469167974189,2042693,2043787,"+"
"vnz_08975","DbldCcsWT14h",0.279426052274298,0.167125148792342,2042693,2043787,"+"
"vnz_27750","DbldCvsWT10h",0.535421275101282,0.481990367154123,6102726,6103190,"-"
"vnz_27750","DbldCcsWT14h",0.941838673396289,0.167129669471332,6102726,6103190,"-"
"vnz_13625","DbldCvsWT10h",-0.0773928407666949,0.818483931686248,3040547,3040981,"-"
"vnz_13625","DbldCcsWT14h",0.421885326551457,0.167504106303687,3040547,3040981,"-"
"vnz_00035","DbldCvsWT10h",0.358069924457576,0.564968272841669,5340,6278,"+"
"vnz_00035","DbldCcsWT14h",-0.588082029875543,0.168081427906124,5340,6278,"+"
"vnz_08440","DbldCvsWT10h",-0.369071824631121,0.16849063745137,1923991,1924677,"+"
"vnz_08440","DbldCcsWT14h",-0.258502723730054,0.306376175701861,1923991,1924677,"+"
"vnz_32745","DbldCvsWT10h",-0.306951214828779,0.53777556685694,7261102,7262256,"-"
"vnz_32745","DbldCcsWT14h",0.796624654640339,0.169260893546261,7261102,7262256,"-"
"vnz_26160","DbldCvsWT10h",-0.0241095227905506,0.926615801728638,5717393,5718214,"+"
"vnz_26160","DbldCcsWT14h",0.30450673354384,0.169506421588198,5717393,5718214,"+"
"vnz_11420","DbldCvsWT10h",0.287930590496183,0.170083534310692,2520282,2521301,"-"
"vnz_11420","DbldCcsWT14h",0.0616597647024642,0.761525965631187,2520282,2521301,"-"
"vnz_24150","DbldCvsWT10h",0.502240736719108,0.240249773215658,5259440,5260438,"-"
"vnz_24150","DbldCcsWT14h",0.462316874794877,0.170338771364884,5259440,5260438,"-"
"vnz_09965","DbldCvsWT10h",0.46382450176068,0.170480992347853,2251151,2251744,"-"
"vnz_09965","DbldCcsWT14h",-0.0471403204033715,0.909263503480134,2251151,2251744,"-"
"vnz_36645","DbldCvsWT10h",0.1093546549017,0.733697019581006,8203191,8203787,"+"
"vnz_36645","DbldCcsWT14h",0.394929495600678,0.170571064077074,8203191,8203787,"+"
"vnz_34465","DbldCvsWT10h",-0.603429086350047,0.170589328155349,7647154,7648812,"-"
"vnz_34465","DbldCcsWT14h",-0.268931877707393,0.414769569358035,7647154,7648812,"-"
"vnz_06825","DbldCvsWT10h",-0.482004712540655,0.170774511835777,1564185,1564520,"+"
"vnz_06825","DbldCcsWT14h",-0.324069662762383,0.3587335698298,1564185,1564520,"+"
"vnz_01785","DbldCvsWT10h",0.453358878282111,0.170832822768132,409032,409466,"-"
"vnz_01785","DbldCcsWT14h",0.0388419140737517,0.906894050542106,409032,409466,"-"
"vnz_25420","DbldCvsWT10h",-0.4747378155886,0.170874866447047,5554335,5555594,"-"
"vnz_25420","DbldCcsWT14h",0.168475588249347,0.610457172170599,5554335,5555594,"-"
"vnz_33340","DbldCvsWT10h",-1.4625909138425,0.171011883440801,7401006,7401830,"+"
"vnz_33340","DbldCcsWT14h",-0.759701905661946,0.443395455250794,7401006,7401830,"+"
"vnz_21130","DbldCvsWT10h",0.370293005006925,0.171057296011435,4631469,4632398,"+"
"vnz_21130","DbldCcsWT14h",0.0086721894562158,0.977405776480544,4631469,4632398,"+"
"vnz_02520","DbldCvsWT10h",-0.0692658873502824,0.771593578604915,597764,599386,"+"
"vnz_02520","DbldCcsWT14h",-0.299774916277515,0.171784641976503,597764,599386,"+"
"vnz_26420","DbldCvsWT10h",0.0182421199254132,0.950391626343521,5771294,5772847,"+"
"vnz_26420","DbldCcsWT14h",0.350929397774111,0.172025358834383,5771294,5772847,"+"
"vnz_15785","DbldCvsWT10h",0.309615959024818,0.172205426640843,3513179,3515032,"-"
"vnz_15785","DbldCcsWT14h",0.228458110834438,0.285507499099402,3513179,3515032,"-"
"vnz_06735","DbldCvsWT10h",-0.259024256094818,0.338124945998254,1546405,1546620,"-"
"vnz_06735","DbldCcsWT14h",-0.363849841604759,0.172480712566081,1546405,1546620,"-"
"vnz_10290","DbldCvsWT10h",0.703024778292054,0.603156568633257,2297628,2297807,"+"
"vnz_10290","DbldCcsWT14h",-1.42007645799269,0.172555210742473,2297628,2297807,"+"
"vnz_02275","DbldCvsWT10h",0.111004889282327,0.765136449329559,516475,516798,"+"
"vnz_02275","DbldCcsWT14h",-0.422696750210267,0.172571022114596,516475,516798,"+"
"vnz_20605","DbldCvsWT10h",0.899606766834595,0.172776964793611,4514167,4516497,"-"
"vnz_20605","DbldCcsWT14h",0.647523018113198,0.267519312964876,4514167,4516497,"-"
"vnz_25960","DbldCvsWT10h",0.0442979131651026,0.863760061312166,5674408,5675124,"-"
"vnz_25960","DbldCcsWT14h",0.316654083769399,0.172839477557222,5674408,5675124,"-"
"vnz_09930","DbldCvsWT10h",-0.745645986812013,0.173368985322715,2244693,2245703,"+"
"vnz_09930","DbldCcsWT14h",0.32442942936926,0.443120434866239,2244693,2245703,"+"
"vnz_20080","DbldCvsWT10h",-0.357274891055943,0.173370247754058,4408114,4408521,"+"
"vnz_20080","DbldCcsWT14h",-0.323592331389335,0.20770096545084,4408114,4408521,"+"
"vnz_29115","DbldCvsWT10h",0.452060120139288,0.173408784016513,6412953,6413477,"+"
"vnz_29115","DbldCcsWT14h",0.195639980515827,0.520534784913774,6412953,6413477,"+"
"vnz_03795","DbldCvsWT10h",0.0197137251347536,0.950731140542629,915383,917164,"+"
"vnz_03795","DbldCcsWT14h",-0.377089924051365,0.173589371452102,915383,917164,"+"
"vnz_14880","DbldCvsWT10h",0.190856709549108,0.380179507486219,3311209,3311694,"-"
"vnz_14880","DbldCcsWT14h",-0.287921036543504,0.173589371452102,3311209,3311694,"-"
"vnz_18050","DbldCvsWT10h",0.32791234913268,0.173793366751572,3986399,3988666,"-"
"vnz_18050","DbldCcsWT14h",0.267285809160078,0.244896949997379,3986399,3988666,"-"
"vnz_35760","DbldCvsWT10h",0.397712591573153,0.174371974113294,7978557,7979321,"+"
"vnz_35760","DbldCcsWT14h",-0.13645746465564,0.612444294176639,7978557,7979321,"+"
"vnz_32305","DbldCvsWT10h",0.542714747443708,0.174419723661214,7156892,7157566,"-"
"vnz_32305","DbldCcsWT14h",-0.21011367946666,0.580160729386689,7156892,7157566,"-"
"vnz_30485","DbldCvsWT10h",0.20984424802007,0.457132964070492,6726806,6727210,"+"
"vnz_30485","DbldCcsWT14h",0.362115321442716,0.174433161399098,6726806,6727210,"+"
"vnz_23720","DbldCvsWT10h",-0.327891109061433,0.174599057165472,5160336,5160962,"+"
"vnz_23720","DbldCcsWT14h",-0.0982904548534918,0.67080355169601,5160336,5160962,"+"
"vnz_11890","DbldCvsWT10h",0.325516534539459,0.174681353036016,2634641,2637223,"+"
"vnz_11890","DbldCcsWT14h",-0.126553890192571,0.579385666520171,2634641,2637223,"+"
"vnz_01855","DbldCvsWT10h",0.693711023842882,0.174980707211893,417782,418612,"-"
"vnz_01855","DbldCcsWT14h",0.421901791750985,0.200112591079197,417782,418612,"-"
"vnz_35990","DbldCvsWT10h",-0.257603177222121,0.175019781726946,8031079,8031663,"-"
"vnz_35990","DbldCcsWT14h",-0.163533155172362,0.360507788399537,8031079,8031663,"-"
"vnz_10015","DbldCvsWT10h",0.365891248412362,0.286109669690695,2261682,2262851,"-"
"vnz_10015","DbldCcsWT14h",0.468593658294239,0.175301636264977,2261682,2262851,"-"
"vnz_06830","DbldCvsWT10h",-0.0655610970987518,0.821116610576207,1564566,1565054,"+"
"vnz_06830","DbldCcsWT14h",-0.370055031030605,0.175358785574982,1564566,1565054,"+"
"vnz_18600","DbldCvsWT10h",0.286626774756334,0.303992087813639,4107504,4108208,"-"
"vnz_18600","DbldCcsWT14h",0.362203682038863,0.17545522607674,4107504,4108208,"-"
"vnz_06060","DbldCvsWT10h",-0.351084389105267,0.25558644075206,1397000,1398766,"-"
"vnz_06060","DbldCcsWT14h",-0.405350243098863,0.175470213589419,1397000,1398766,"-"
"vnz_16595","DbldCvsWT10h",-0.0216143272304367,0.927837949693039,3689555,3690649,"-"
"vnz_16595","DbldCcsWT14h",-0.28570379202346,0.175558239246078,3689555,3690649,"-"
"vnz_20015","DbldCvsWT10h",-0.272064461942452,0.34168172823886,4389619,4390344,"-"
"vnz_20015","DbldCcsWT14h",-0.393305537546469,0.17576431091724,4389619,4390344,"-"
"vnz_21440","DbldCvsWT10h",-0.315400260851239,0.191330925627165,4692682,4693581,"+"
"vnz_21440","DbldCcsWT14h",-0.314780779535783,0.175770480344528,4692682,4693581,"+"
"vnz_20135","DbldCvsWT10h",-0.853745356430968,0.186378195161345,4417954,4418205,"+"
"vnz_20135","DbldCcsWT14h",-0.874223837637667,0.176055990123847,4417954,4418205,"+"
"vnz_11625","DbldCvsWT10h",0.358151143892277,0.176191780515365,2569184,2571943,"-"
"vnz_11625","DbldCcsWT14h",-0.243897289050472,0.328194384901601,2569184,2571943,"-"
"vnz_31300","DbldCvsWT10h",3.61108318265309,0.177340268427123,6926921,6927298,"+"
"vnz_31300","DbldCcsWT14h",1.85997480794961,0.277832691311099,6926921,6927298,"+"
"vnz_07715","DbldCvsWT10h",0.361376608565864,0.177468023566557,1759035,1760264,"-"
"vnz_07715","DbldCcsWT14h",0.229868495782494,0.356638541627672,1759035,1760264,"-"
"vnz_35555","DbldCvsWT10h",-0.95661750471642,0.255417650925671,7929705,7930370,"+"
"vnz_35555","DbldCcsWT14h",0.425722344898917,0.177953674715708,7929705,7930370,"+"
"vnz_26345","DbldCvsWT10h",0.314240404861943,0.178831537983378,5753110,5753850,"-"
"vnz_26345","DbldCcsWT14h",0.258389350697665,0.243871452045826,5753110,5753850,"-"
"vnz_13170","DbldCvsWT10h",0.280055873130486,0.49764514297776,2924386,2924571,"+"
"vnz_13170","DbldCcsWT14h",-0.519434525166742,0.178863898032094,2924386,2924571,"+"
"vnz_20860","DbldCvsWT10h",-0.2212410678196,0.346189833850465,4569965,4570411,"+"
"vnz_20860","DbldCcsWT14h",-0.308238677962008,0.178863898032094,4569965,4570411,"+"
"vnz_16310","DbldCvsWT10h",0.450843805720134,0.534897428025325,3628554,3629345,"-"
"vnz_16310","DbldCcsWT14h",-0.762359471679036,0.179208776910192,3628554,3629345,"-"
"vnz_20530","DbldCvsWT10h",-0.258258350910979,0.447719681546107,4499094,4499558,"+"
"vnz_20530","DbldCcsWT14h",-0.461934758292395,0.179377257321106,4499094,4499558,"+"
"vnz_10785","DbldCvsWT10h",0.285050822281509,0.179576288635328,2378856,2380037,"+"
"vnz_10785","DbldCcsWT14h",0.279543326765651,0.179785342215873,2378856,2380037,"+"
"vnz_31775","DbldCvsWT10h",0.449483079269982,0.211043357961426,7025518,7026297,"+"
"vnz_31775","DbldCcsWT14h",-0.468758098901668,0.179632671469063,7025518,7026297,"+"
"vnz_09065","DbldCvsWT10h",0.370600965039451,0.18002710558675,2066481,2067275,"-"
"vnz_09065","DbldCcsWT14h",-0.0831618100953376,0.758484538936367,2066481,2067275,"-"
"vnz_34805","DbldCvsWT10h",0.0977612631601691,0.682160371184476,7742063,7743151,"+"
"vnz_34805","DbldCcsWT14h",-0.298337931556583,0.18129166039333,7742063,7743151,"+"
"vnz_24390","DbldCvsWT10h",0.309232072298505,0.181450895166801,5308545,5309090,"+"
"vnz_24390","DbldCcsWT14h",-0.115168544003328,0.606365065603149,5308545,5309090,"+"
"vnz_03315","DbldCvsWT10h",0.981633686724482,0.181753491674009,809135,809923,"-"
"vnz_03315","DbldCcsWT14h",-0.0384336684447618,0.944195035600269,809135,809923,"-"
"vnz_13535","DbldCvsWT10h",-0.124722348610078,0.607550883904139,3018636,3019328,"+"
"vnz_13535","DbldCcsWT14h",-0.318605710060436,0.181854481950554,3018636,3019328,"+"
"vnz_27905","DbldCvsWT10h",0.733987447215565,0.546495335643092,6128246,6129091,"+"
"vnz_27905","DbldCcsWT14h",0.975091166699841,0.181937003760717,6128246,6129091,"+"
"vnz_01880","DbldCvsWT10h",-0.568922723282817,0.182288136441673,423458,424207,"-"
"vnz_01880","DbldCcsWT14h",0.258727529532839,0.415002632125241,423458,424207,"-"
"vnz_20695","DbldCvsWT10h",0.0109670909065879,0.973361379223628,4534016,4535740,"+"
"vnz_20695","DbldCcsWT14h",-0.382903504658726,0.182347013374015,4534016,4535740,"+"
"vnz_09805","DbldCvsWT10h",0.220283665170569,0.733697019581006,2219350,2220069,"+"
"vnz_09805","DbldCcsWT14h",0.632302693684558,0.182439611625346,2219350,2220069,"+"
"vnz_36035","DbldCvsWT10h",-0.0701790794790892,0.811447220517376,8038505,8039185,"+"
"vnz_36035","DbldCcsWT14h",0.343359277236224,0.182649025861215,8038505,8039185,"+"
"vnz_27450","DbldCvsWT10h",-0.272074503431458,0.182702777913863,6032096,6032833,"+"
"vnz_27450","DbldCcsWT14h",0.125924253349844,0.513496702614173,6032096,6032833,"+"
"vnz_29300","DbldCvsWT10h",0.00045641767102852,0.999264686766228,6454101,6454655,"+"
"vnz_29300","DbldCcsWT14h",-0.338500460408596,0.18280413975526,6454101,6454655,"+"
"vnz_29225","DbldCvsWT10h",0.325051899995712,0.441416478241514,6438335,6438967,"+"
"vnz_29225","DbldCcsWT14h",0.556809109558202,0.182939365596093,6438335,6438967,"+"
"vnz_15975","DbldCvsWT10h",-0.213420304364583,0.302207576289413,3555262,3556404,"+"
"vnz_15975","DbldCcsWT14h",-0.26726032707881,0.183025595007056,3555262,3556404,"+"
"vnz_35360","DbldCvsWT10h",-0.100482876103048,0.706696741365055,7880295,7881542,"-"
"vnz_35360","DbldCcsWT14h",-0.330963903527702,0.183152012197231,7880295,7881542,"-"
"vnz_25890","DbldCvsWT10h",0.271765529399187,0.183394084074852,5666272,5667066,"+"
"vnz_25890","DbldCcsWT14h",-0.0963458981483492,0.620761767745854,5666272,5667066,"+"
"vnz_08630","DbldCvsWT10h",-0.233607623455717,0.267194299360954,1968426,1969835,"+"
"vnz_08630","DbldCcsWT14h",0.272812492191966,0.183428683304114,1968426,1969835,"+"
"vnz_31765","DbldCvsWT10h",0.52883126735625,0.183483095408332,7023754,7024491,"+"
"vnz_31765","DbldCcsWT14h",-0.226864598721686,0.547111815486524,7023754,7024491,"+"
"vnz_03475","DbldCvsWT10h",0.341436193608001,0.184103222129894,836495,837217,"+"
"vnz_03475","DbldCcsWT14h",-0.183268365089565,0.449413868619088,836495,837217,"+"
"vnz_12930","DbldCvsWT10h",-0.379938905907505,0.184103222129894,2879171,2879998,"-"
"vnz_12930","DbldCcsWT14h",0.0849677481375102,0.768630293074362,2879171,2879998,"-"
"vnz_30870","DbldCvsWT10h",-0.402134271643346,0.184563755497238,6809966,6810895,"+"
"vnz_30870","DbldCcsWT14h",-0.0491285833132884,0.850084202807225,6809966,6810895,"+"
"vnz_25715","DbldCvsWT10h",0.345534204313814,0.184867771989335,5621565,5622470,"+"
"vnz_25715","DbldCcsWT14h",0.323266296356695,0.187373132885376,5621565,5622470,"+"
"vnz_23925","DbldCvsWT10h",0.264866803837905,0.185250439169268,5211604,5213784,"+"
"vnz_23925","DbldCcsWT14h",-0.149822710988848,0.421952421998721,5211604,5213784,"+"
"vnz_35165","DbldCvsWT10h",-0.537773887687078,0.185376244914867,7831024,7832028,"-"
"vnz_35165","DbldCcsWT14h",0.201503669975058,0.517016637270739,7831024,7832028,"-"
"vnz_06430","DbldCvsWT10h",0.813988060852458,0.185824526752115,1476909,1478087,"+"
"vnz_06430","DbldCcsWT14h",0.571668821322154,0.261416249157723,1476909,1478087,"+"
"vnz_28490","DbldCvsWT10h",-0.118601997436788,0.661174501761691,6258944,6259948,"+"
"vnz_28490","DbldCcsWT14h",-0.334402904793162,0.185903452187869,6258944,6259948,"+"
"vnz_02325","DbldCvsWT10h",-0.428328061551094,0.831651834120285,537012,537539,"+"
"vnz_02325","DbldCcsWT14h",-2.32896219108554,0.18600264754487,537012,537539,"+"
"vnz_27700","DbldCvsWT10h",-0.415610051918714,0.383109254270192,6094123,6095919,"-"
"vnz_27700","DbldCcsWT14h",0.566224164724612,0.186246088585286,6094123,6095919,"-"
"vnz_18820","DbldCvsWT10h",-0.102519687514782,0.701943869440962,4146044,4147294,"+"
"vnz_18820","DbldCcsWT14h",0.329965397897385,0.186435455221474,4146044,4147294,"+"
"vnz_31295","DbldCvsWT10h",0.307199430052787,0.250666318452875,6925380,6926810,"+"
"vnz_31295","DbldCcsWT14h",0.323621946389398,0.186662038098319,6925380,6926810,"+"
"vnz_02900","DbldCvsWT10h",-0.0192323258584696,0.961825410950937,699588,700517,"+"
"vnz_02900","DbldCcsWT14h",0.40556133828041,0.187003056991664,699588,700517,"+"
"vnz_10960","DbldCvsWT10h",0.275553253088047,0.213099302551312,2419814,2420296,"-"
"vnz_10960","DbldCcsWT14h",0.279584000370689,0.187191701319823,2419814,2420296,"-"
"vnz_03025","DbldCvsWT10h",-0.419623340202688,0.187234036048243,737323,737721,"-"
"vnz_03025","DbldCcsWT14h",0.201610537508331,0.476266970032333,737323,737721,"-"
"vnz_16375","DbldCvsWT10h",0.896071382102843,0.187234036048243,3642072,3642755,"-"
"vnz_16375","DbldCcsWT14h",-0.357139885854538,0.650945826831271,3642072,3642755,"-"
"vnz_22035","DbldCvsWT10h",0.306377844969912,0.223160697413584,4798962,4800872,"+"
"vnz_22035","DbldCcsWT14h",0.319506303808974,0.18743209084445,4798962,4800872,"+"
"vnz_27350","DbldCvsWT10h",-0.338318485045772,0.257092620449947,6011179,6011952,"-"
"vnz_27350","DbldCcsWT14h",-0.378926123812725,0.187625705847003,6011179,6011952,"-"
"vnz_17555","DbldCvsWT10h",-0.333861279371685,0.187991995924795,3878951,3879463,"-"
"vnz_17555","DbldCcsWT14h",0.107270795111481,0.659090506849914,3878951,3879463,"-"
"vnz_27880","DbldCvsWT10h",1.80343300564903,0.188393536914922,6125402,6126091,"+"
"vnz_27880","DbldCcsWT14h",0.105775272570553,0.903972033345509,6125402,6126091,"+"
"vnz_24895","DbldCvsWT10h",0.445960428694874,0.189381925420371,5418272,5419120,"+"
"vnz_24895","DbldCcsWT14h",-0.333641530661072,0.303478452283337,5418272,5419120,"+"
"vnz_03800","DbldCvsWT10h",-0.0815444455974602,0.797089633257212,917229,918020,"-"
"vnz_03800","DbldCcsWT14h",-0.393036585596254,0.18958903183691,917229,918020,"-"
"vnz_07310","DbldCvsWT10h",0.187580716722453,0.528447994428067,1669648,1671057,"-"
"vnz_07310","DbldCcsWT14h",0.370491143058736,0.189640439060882,1669648,1671057,"-"
"vnz_17130","DbldCvsWT10h",0.124391952654908,0.630197320132405,3791489,3791713,"-"
"vnz_17130","DbldCcsWT14h",0.317841714549305,0.189659755204661,3791489,3791713,"-"
"vnz_29710","DbldCvsWT10h",-0.458845317832919,0.190176645374513,6542185,6543864,"+"
"vnz_29710","DbldCcsWT14h",-0.371227616903471,0.277829170984598,6542185,6543864,"+"
"vnz_11360","DbldCvsWT10h",0.259878167692689,0.190440363061837,2507813,2508310,"-"
"vnz_11360","DbldCcsWT14h",0.197406777178219,0.293974855905257,2507813,2508310,"-"
"vnz_33060","DbldCvsWT10h",-0.264368518529132,0.474857126088073,7334240,7334686,"+"
"vnz_33060","DbldCcsWT14h",0.4354951941288,0.190839042905309,7334240,7334686,"+"
"vnz_23040","DbldCvsWT10h",-0.35681830371636,0.260311509858859,5015703,5016830,"-"
"vnz_23040","DbldCcsWT14h",-0.428280585963077,0.191166027458042,5015703,5016830,"-"
"vnz_33390","DbldCvsWT10h",-3.29744717140621,0.191264558072086,7412884,7413660,"-"
"vnz_33390","DbldCcsWT14h",0.0982212828473809,0.943053682223083,7412884,7413660,"-"
"vnz_30885","DbldCvsWT10h",0.687142973846879,0.687881654383737,6813632,6813907,"+"
"vnz_30885","DbldCcsWT14h",1.61161104222249,0.191398153225463,6813632,6813907,"+"
"vnz_27725","DbldCvsWT10h",1.56672089916033,0.191811237448042,6098981,6099322,"-"
"vnz_27725","DbldCcsWT14h",-0.463077520643807,0.651985117570595,6098981,6099322,"-"
"vnz_13280","DbldCvsWT10h",0.331578381185772,0.191848666095562,2950652,2952136,"-"
"vnz_13280","DbldCcsWT14h",0.246094284304575,0.30688388592452,2950652,2952136,"-"
"vnz_03365","DbldCvsWT10h",-0.0605761504118761,0.797374636355476,817171,817743,"-"
"vnz_03365","DbldCcsWT14h",-0.275001029511738,0.191937113449651,817171,817743,"-"
"vnz_08400","DbldCvsWT10h",-0.333956676645087,0.192666876460049,1913214,1913951,"+"
"vnz_08400","DbldCcsWT14h",-0.272596292610215,0.267583696746606,1913214,1913951,"+"
"vnz_08915","DbldCvsWT10h",-0.42466415850466,0.192666876460049,2029757,2030113,"-"
